,0,1,2
0,1.0221959455150167,-1.567971141011799,-1.1443127747735988
1,-1.2527407731386944,0.8694264554261691,-1.2649616458064847
2,0.900901926155518,0.23872519057968697,1.2174457855399727
3,0.5504969813391879,0.23872519057968697,-0.6321241713321013
4,-0.740610469176366,0.8694264554261691,2.1230711162176426
5,-0.8996404056699311,0.8694264554261691,1.0709977848522558
6,0.3779899315834564,0.23872519057968697,-1.54268168856143
7,0.3833807768883229,0.23872519057968697,-1.5142267661480135
8,0.8200392465825186,0.23872519057968697,0.7906219493387252
9,-1.5047627911412085,-1.567971141011799,0.714742156236281
10,0.6421413515219203,0.23872519057968697,-0.14839049030402038
11,0.8065621333203519,0.6767121800564109,0.14564370796795045
12,1.0221959455150167,-1.567971141011799,0.3732830872752824
13,0.8065621333203519,0.6767121800564109,1.0562012251972792
14,1.0221959455150167,-1.567971141011799,-0.6700640678833234
15,-0.810691458139632,0.8694264554261691,1.6594455803617096
16,0.4318983846321223,0.23872519057968697,-1.2581324644272647
17,1.0221959455150167,-1.567971141011799,-1.0304930851199325
18,0.49658852829052175,0.23872519057968697,-0.9166733954662666
19,0.8065621333203519,0.6767121800564109,-1.428861998907764
20,1.0221959455150167,-1.567971141011799,0.8665017424411688
21,1.0221959455150167,-1.567971141011799,0.18358360451917252
22,-0.942767168108864,0.8694264554261691,0.785689762787066
23,-1.5047627911412085,-1.567971141011799,0.20255355279478354
24,-0.7621738503958324,0.8694264554261691,1.980417105185048
25,-1.5047627911412085,-1.567971141011799,1.2079608114021674
26,-1.5047627911412085,-1.567971141011799,-0.08199567133938196
27,0.8254300918873851,0.23872519057968697,0.8190768717521415
28,0.9521149565517507,0.23872519057968697,1.48776754846743
29,1.0221959455150167,-1.567971141011799,0.03182401831428424
30,-1.0775383007305293,0.8694264554261691,-0.10589780616665173
31,-1.5047627911412085,-1.567971141011799,0.9803214320948351
32,0.752653680271686,0.23872519057968697,0.4349354191710186
33,0.6097962796927207,0.23872519057968697,-0.3191200247845197
34,-1.2877812676203273,0.8694264554261691,-1.4967744137344514
35,1.0221959455150167,-1.567971141011799,1.1700209148509455
36,-1.2823904223154605,0.8694264554261691,-1.4611109109763025
37,0.7849987521008854,0.23872519057968697,0.6056649536515175
38,-1.117969640517029,0.8694264554261691,-0.3733740768527671
39,0.655618464784087,0.23872519057968697,-0.07725318427047889
40,-1.1152742178645956,0.8694264554261691,-0.3555423254736926
41,0.8523843184117181,0.23872519057968697,0.9613514838192241
42,-1.0317161156391632,0.8694264554261691,0.1972419672776122
43,-1.5047627911412085,-1.567971141011799,1.0751711734728902
44,0.944028688594451,0.23872519057968697,1.445085164847305
45,0.9332469979847174,0.23872519057968697,1.388175320020472
46,-1.0802337233829626,0.8694264554261691,-0.12372955754572623
47,-0.7702601183531324,0.8694264554261691,1.926921851047825
48,1.0221959455150167,-1.567971141011799,1.0941411217485013
49,0.7391765670095192,0.23872519057968697,0.3637981131374771
50,0.5289336001197215,0.23872519057968697,-0.7459438609857673
